"gene","Subject 1 - CSU v3","Subject 1 - CSU v6","Subject 2 - CSU v3","Subject 2 - CSU v6","Subject 3 - CSU v3","Subject 3 - CSU v6","Subject 4 - CSU v3","Subject 4 - CSU v6","Subject 1 - non-CSU","Subject 2 - non-CSU","Subject 3 - non-CSU","Subject 4 - non-CSU","Subject 5 - non CSU","Subject 6 - non CSU","Subject 5 - CSU v3","Subject 5 - CSU v6","Subject 6 - CSU v3","Subject 6 - CSU v6","Subject 7 - CSU v3","Subject 7 - CSU v6","Subject 8 - CSU v3"
"ENSG00000100664",15.23288,14.94404,15.09887,15.20169,15.16949,15.21285,14.84335,14.78588,14.90399,15.40547,14.72131,14.55056,14.84148,14.68124,14.8071,15.01134,15.23151,15.09585,14.62713,14.67281,14.66474
"ENSG00000100697",12.74755,12.50904,13.20172,12.9881,13.08341,13.27062,12.43995,12.7057,12.39351,12.71809,12.17665,12.06253,13.77927,13.91086,14.25689,14.37993,14.22019,14.43091,14.13804,14.15561,13.73632
"ENSG00000100722",12.2743,11.90226,11.86679,11.57397,12.24978,12.22967,12.52336,12.01315,12.1483,12.19698,11.81669,12.33374,11.80145,11.78471,11.59111,11.48148,12.01116,11.57058,11.40173,11.43756,11.31276
"ENSG00000100749",13.16635,13.57553,12.59925,12.50835,13.21262,12.84841,12.63269,12.34963,12.53066,12.59985,12.06174,12.49293,12.42043,11.76371,12.06583,12.01399,12.45466,12.2546,11.72493,11.54812,11.64347
"ENSG00000100764",12.7715,12.41481,12.27937,12.07248,12.11565,12.18759,12.02947,12.16508,11.08876,12.24177,11.46953,11.22073,11.78831,11.79207,12.01455,11.89891,11.93346,11.96345,12.01279,11.99701,12.05775
"ENSG00000100811",13.9031,13.77744,13.91173,13.83944,14.18171,14.21471,14.10055,14.05665,13.78512,14.00896,13.79586,13.71875,14.03558,13.79714,14.12317,14.0786,13.92034,13.86101,13.88574,14.04233,13.98098
"ENSG00000100813",9.912817,9.868328,10.08831,10.18559,10.1685,10.23237,9.110733,10.16671,9.588373,9.721266,10.38518,9.827477,10.52344,10.41906,10.6509,10.52809,10.70899,10.19183,10.6412,10.70725,10.95633
"ENSG00000100883",10.43122,10.27937,9.827885,10.14534,10.45971,9.707842,10.17804,10.51982,9.933577,10.30845,10.0748,10.15823,11.18422,11.22472,10.99285,11.48598,11.21355,11.0631,11.06598,11.15664,11.05488
"ENSG00000100888",10.75297,10.94401,11.25816,10.97615,10.74827,10.90047,10.44347,10.53387,10.45352,10.83809,9.940245,9.884164,12.11663,12.10099,12.16478,12.15346,12.07152,12.15218,12.28131,12.07219,12.14147
"ENSG00000100902",13.55877,13.74506,13.42992,13.07973,13.13976,13.36659,12.82906,13.0578,12.7979,13.59837,12.51737,12.77104,13.15512,12.66238,12.90833,13.14097,12.94084,12.79818,12.83837,12.79148,12.5057
"ENSG00000100906",9.947291,9.702917,9.720064,9.940991,10.4523,10.54843,10.64993,10.57247,10.52356,9.481419,10.68036,10.85856,9.722266,9.442341,9.408845,9.43701,10.32078,9.921721,9.559749,9.270422,9.033001
"ENSG00000100938",11.32004,10.96375,11.38349,11.35781,11.71591,11.32565,11.34105,11.05212,11.5806,11.65072,11.87051,11.6906,12.16475,12.11059,11.83355,12.16976,12.11834,11.94035,12.04588,12.11834,12.345
"ENSG00000100941",10.77215,10.47008,10.56959,10.43921,10.47889,10.68175,10.937,10.60701,10.19812,10.62405,10.899,10.40842,11.20716,11.67149,11.29401,11.19226,11.42254,11.32167,11.1685,10.69322,10.9183
"ENSG00000100982",11.12786,11.57515,11.49152,11.52562,11.54931,11.32395,10.8714,11.38733,11.76636,11.54938,11.73437,12.41652,10.4881,10.87871,10.63274,10.88526,10.85787,10.14111,10.47383,10.47664,10.02203
"ENSG00000100991",12.02499,11.88109,11.93777,12.24625,12.23626,11.96465,12.07797,12.55538,12.33407,12.38002,12.76593,12.70607,12.51496,12.81849,12.71178,12.86397,12.78178,12.76101,13.25385,13.12234,13.1469
"ENSG00000101040",13.09303,12.84608,12.79499,13.07421,12.80245,13.04889,12.6675,12.68562,12.85331,12.82049,12.71257,12.73514,13.66723,13.66503,13.60289,13.65989,13.68391,13.83881,13.77999,13.70385,13.8685
"ENSG00000101109",13.51281,12.73104,13.63859,13.51021,13.53152,13.42448,13.8159,13.95847,13.49402,13.514,13.23425,13.41877,13.34584,14.22336,13.72704,13.69906,13.82594,13.58868,13.84939,13.69525,13.7245
"ENSG00000101126",11.73582,11.41868,11.79885,11.60982,11.75989,11.87185,11.18348,11.28445,11.66092,11.51253,11.31477,11.13072,12.16418,12.06085,12.26502,12.1179,12.07672,11.94359,12.17387,11.96546,12.2693
"ENSG00000101166",12.37025,11.99742,12.70001,12.4648,12.531,12.33236,12.43453,12.50659,12.13828,12.49029,11.97928,12.32035,12.10908,12.33996,12.6187,12.80273,12.69338,12.52162,12.56529,12.64253,12.12618
"ENSG00000101182",14.92715,15.01321,15.16,14.84987,14.9301,15.06157,15.2389,14.90092,15.09742,15.20605,15.01002,15.0841,14.62473,14.49396,14.58484,14.66448,14.53628,14.48074,14.54169,14.56556,14.39474
"ENSG00000101236",13.12451,13.20431,13.13637,12.83483,13.57647,13.3214,12.74911,12.66896,12.87194,13.24228,12.67764,12.84837,12.88957,12.8479,13.02142,12.95981,12.81025,12.80881,13.29222,13.35618,12.34656
"ENSG00000101266",12.51081,12.42876,11.91035,12.42462,12.00407,11.82823,12.86074,12.58697,12.98428,12.03263,12.97961,12.34918,12.59833,12.72935,12.71344,12.63404,12.71279,12.73067,12.61,12.31341,12.60035
"ENSG00000101310",11.55972,11.85879,11.95133,11.74463,11.77958,11.54371,11.39338,10.87221,10.93418,11.44738,11.13162,10.72242,12.12724,12.80429,12.09593,12.26276,12.5077,12.27198,12.13325,12.03288,11.93484
"ENSG00000101337",14.11184,14.01151,14.25248,14.22068,14.23861,13.78704,14.66286,14.41241,14.29947,14.02448,14.23248,13.73478,14.22143,14.2943,14.07728,13.84304,14.43488,14.32318,14.14471,14.06949,13.91071
"ENSG00000101343",11.27983,10.76742,11.06192,11.106,10.87416,11.06197,11.19484,11.1237,11.07342,11.20199,11.08753,10.79773,11.21259,11.39247,11.68441,11.87438,11.56166,11.67568,11.65062,11.44871,11.81374
"ENSG00000101361",11.92601,11.80119,11.15552,11.31713,10.72666,10.89564,11.731,10.99534,11.21554,11.82041,11.22319,10.61783,11.12285,10.62692,10.5107,10.87347,10.59145,10.51062,10.82036,10.56244,10.06554
"ENSG00000101363",10.9307,10.07149,11.06874,11.0827,10.8624,10.6503,10.74734,10.45231,11.55044,11.07356,11.69739,11.30138,9.840884,9.467329,9.482832,9.809634,9.937471,9.512833,9.824303,9.603582,9.627291
"ENSG00000101367",12.42303,12.68201,12.76313,12.39842,12.86774,12.5174,11.78677,11.92169,11.34234,12.14489,10.75407,10.80797,13.06137,13.34859,12.99222,13.0701,13.21016,12.90521,13.16484,13.12584,12.76415
"ENSG00000101407",9.89976,10.36089,9.674418,9.979288,9.503204,9.5564,9.994101,9.929425,10.38835,9.917322,10.66266,10.72627,9.175548,9.154684,9.173616,9.327856,9.112972,9.043983,9.343267,9.172663,9.125605
"ENSG00000101425",16.07797,16.9614,14.177,14.7185,15.26438,13.25064,15.87545,15.55994,13.95456,12.92258,15.70216,15.78769,14.58167,7.023323,13.06055,10.73986,13.31184,12.63449,11.77178,7.18175,6.157333
"ENSG00000101457",10.9794,10.89899,10.99387,10.88101,10.62335,10.04112,11.64198,11.3969,11.60282,11.19479,11.40442,11.23797,9.846577,10.37888,10.14237,10.10116,9.975887,9.910944,9.663679,9.302166,10.27932
"ENSG00000101474",10.65914,12.63291,9.562099,10.09645,10.25482,8.832171,8.963347,10.18548,9.462283,8.789017,9.00411,9.60006,10.51283,9.408096,9.954554,9.557551,10.85109,9.978433,9.270043,9.090112,9.375687
"ENSG00000101574",10.86289,10.55845,11.23334,11.13666,10.85683,10.8941,10.72158,10.64476,11.02861,11.41594,10.71341,11.03406,11.76802,11.75665,11.73168,11.63764,11.68544,11.77691,11.78869,11.76045,11.81779
"ENSG00000101577",10.23959,9.589089,10.4633,10.53171,10.88475,10.91371,10.87301,10.79496,10.17586,10.07472,10.32122,10.62469,10.55566,10.87535,10.99983,10.79941,10.7797,10.88395,10.83702,10.80664,11.25261
"ENSG00000101596",11.11427,10.89832,11.57675,11.43531,11.47114,11.47658,11.34762,11.38833,10.71167,11.10984,10.90231,10.58048,12.04112,12.60863,12.59828,12.43674,12.41508,12.59973,12.44658,12.25763,12.34943
"ENSG00000101608",14.88828,15.0216,15.17284,15.04219,15.0067,15.25956,14.89992,14.96516,14.75197,15.16499,14.64387,14.3323,14.83117,14.76539,14.94069,15.04937,14.77372,14.81015,14.79824,15.02276,14.66165
"ENSG00000101639",9.714345,9.87099,10.64008,10.50431,10.01286,10.31794,9.52167,9.582857,10.15421,10.75541,10.65234,9.931726,10.52683,11.2997,10.95153,10.97683,10.67968,10.55527,11.41745,11.09759,11.11699
"ENSG00000101665",10.45362,10.00095,10.16323,10.14858,10.07757,9.820744,8.35286,9.826315,9.851498,10.10607,10.33823,10.36207,10.64423,10.71511,11.02739,11.01898,10.64945,10.68793,11.06582,10.58393,11.01794
"ENSG00000101695",11.48078,11.11694,12.38002,12.24412,12.25239,12.17474,11.83791,11.5055,11.68784,11.59852,11.44678,11.45579,12.38722,13.41111,12.86376,12.58295,13.03112,12.17926,12.83629,12.95329,12.96562
"ENSG00000101745",14.03018,13.66535,14.0622,14.1128,14.24356,13.97516,14.09658,13.94308,13.65228,14.00939,13.43211,13.24745,14.08803,14.63602,14.32981,14.31911,14.67529,14.54637,14.45068,14.47353,14.26042
"ENSG00000101782",13.70318,13.77517,14.48752,13.98758,14.32796,14.20024,14.26142,14.35485,14.1744,14.26502,13.65021,13.80349,14.11566,14.48233,14.86453,14.6754,15.03594,14.42831,14.39637,14.43243,14.31965
"ENSG00000101843",11.10364,10.7632,10.56504,10.81611,10.83093,10.2962,10.91707,10.50045,9.931049,11.01,10.77104,10.37695,10.93182,10.70258,10.93063,11.19618,10.74441,10.82867,11.11487,10.63563,10.41612
"ENSG00000101901",13.38982,13.17839,13.60757,13.62782,13.42245,13.46513,13.64016,13.40082,14.15606,13.76694,13.7664,13.50447,13.40087,13.09007,13.43606,13.57043,13.87209,13.72277,13.35312,13.44941,12.81414
"ENSG00000101935",10.20706,10.08891,10.68962,10.28473,10.02755,10.34524,10.70256,10.75596,10.65528,10.56625,10.1282,10.51907,9.278502,9.129292,9.507751,9.236467,9.546383,8.982926,9.231678,9.223137,9.023863
"ENSG00000101966",9.549105,8.512613,9.519417,9.371476,9.149953,8.315589,9.17676,9.592999,8.905618,9.076551,9.239218,9.623785,11.41788,11.31495,11.33824,11.23455,11.22449,11.47101,11.49282,11.48464,11.39471
"ENSG00000101972",13.91679,13.48462,13.71279,13.85686,13.7946,13.71671,13.82484,13.95451,13.25402,13.66694,13.29803,13.94927,13.89489,14.32374,14.14549,14.1159,14.46982,14.239,14.32757,14.31862,14.49574
"ENSG00000101974",10.46703,9.69987,10.11306,10.1688,10.1459,10.36777,9.703883,10.203,9.638326,10.02216,9.097332,9.519181,11.35391,11.15751,11.4983,11.53583,11.60364,11.18457,11.32819,11.11328,11.67396
"ENSG00000102054",13.67782,13.91935,13.38566,13.33755,13.40459,13.60718,12.95263,13.04008,12.44037,13.61563,12.65882,12.31121,13.16611,12.83803,13.44614,13.457,13.2137,12.87534,13.08998,13.29445,12.91236
"ENSG00000102081",10.43033,10.35519,10.70271,10.68021,10.88859,10.73206,10.06574,10.66715,9.883287,11.02606,9.936905,9.390161,11.86858,11.70839,11.61069,11.5127,11.64731,11.98322,11.96109,11.82633,12.16958
"ENSG00000102096",15.10274,15.18351,15.40077,15.32317,15.75311,15.61841,14.94467,15.3581,15.03761,15.5974,15.41829,15.31423,14.93763,16.11567,15.54872,15.53723,15.70145,15.37986,15.09896,15.43971,15.54572
"ENSG00000102103",10.96207,10.98604,10.89915,10.8816,10.62672,10.45176,11.43235,11.11946,11.06631,11.33566,10.6944,10.74269,10.19414,10.54617,10.55603,10.73046,10.47243,9.977336,10.00407,10.02856,9.274239
"ENSG00000102158",14.21856,14.41584,14.49124,14.39486,14.13446,14.71224,13.77507,14.5351,14.17377,14.82633,14.24973,14.00348,14.87077,15.04756,15.25369,15.1473,15.03988,14.86332,14.99027,14.78588,14.97286
"ENSG00000102226",10.51876,10.60991,10.12784,10.29692,11.05994,10.18917,8.853461,9.00222,10.12791,10.55641,10.63814,10.7033,9.781299,10.84596,11.60913,11.60351,11.67807,10.8802,10.54991,10.80103,10.91172
"ENSG00000102265",11.07551,10.3574,10.29493,9.938007,11.04967,10.28262,12.23906,11.7239,12.30218,11.09319,11.06955,10.58009,9.290045,9.388121,9.024858,8.913176,10.01819,8.919704,9.000813,9.003297,9.164727
"ENSG00000102309",10.46465,10.6026,10.62391,10.38854,10.54595,10.74142,10.38288,10.3761,10.3785,10.25499,10.01982,10.01231,10.62821,10.60502,11.03519,10.92549,10.83781,10.81243,10.83851,10.95864,10.21692
"ENSG00000102543",10.27204,10.12825,10.88763,10.06132,10.21034,9.35675,10.05881,10.16997,9.690478,10.34162,9.543185,9.94014,9.665612,10.90714,10.10685,10.17261,10.53841,9.994267,9.660357,9.758275,9.230097
"ENSG00000102710",13.09396,13.00564,13.02099,12.83479,13.14988,13.31294,12.32861,12.56132,12.28328,12.94436,12.42594,12.24939,13.57663,13.69322,13.40269,13.85239,13.06671,13.57521,13.49255,13.53181,13.64574
"ENSG00000102738",10.77458,10.75123,11.19187,10.82405,11.26396,11.18068,10.89927,10.80139,11.01078,11.40515,10.64564,10.40023,10.48661,10.404,10.58943,10.79585,10.59842,10.54814,10.70674,10.87532,10.33416
"ENSG00000102760",11.91169,13.11076,8.934121,9.440244,9.974217,7.720755,10.81807,10.34005,10.26492,8.892596,10.20419,11.13431,10.46876,7.169051,9.913179,9.146818,10.5381,9.464355,7.865025,6.729576,7.381779
"ENSG00000102763",12.12532,11.65062,11.9336,12.0588,12.03491,12.46759,11.37323,11.30632,11.50011,12.32901,11.29422,10.74446,13.35378,13.144,12.06705,12.21246,12.90829,12.71321,13.13621,13.23834,13.63056
"ENSG00000102805",10.20604,9.684988,10.10745,10.3805,9.687522,10.10969,10.11073,10.00486,10.00876,10.26126,9.65041,10.04614,10.45421,10.17221,10.37889,10.59059,10.26151,10.09698,10.27017,10.2904,10.28486
"ENSG00000102837",13.4433,15.15881,11.87144,12.24397,12.86704,10.46337,11.37387,11.89512,11.43798,8.674314,11.33129,12.9852,11.18492,6.149879,12.32252,9.848443,10.66053,9.397749,7.398043,6.313448,5.737477
"ENSG00000102858",12.51853,12.58114,12.4665,12.56017,11.96131,12.20439,12.46673,12.43275,12.84849,12.59002,13.24118,12.92389,12.36915,12.48456,12.50779,12.40583,12.61407,12.63528,12.15207,12.4742,12.50483
"ENSG00000102879",14.13175,14.65144,14.17718,14.27579,14.35036,13.71492,12.05039,14.05866,14.63778,14.13216,14.81191,14.62186,14.66361,14.98736,14.94228,14.83852,14.75812,14.47762,14.91442,14.84844,14.96179
"ENSG00000102882",13.08392,13.15084,13.26089,13.20685,13.35522,13.04337,13.43879,13.7926,13.51528,13.34832,13.54285,13.48049,11.80319,12.98203,13.05858,12.97889,12.65487,12.52458,12.9701,12.96312,13.07255
"ENSG00000102886",11.1809,10.61072,12.59719,12.5391,11.74387,11.12456,13.26015,12.34342,11.98294,11.08251,12.10685,11.81288,9.872009,10.1339,10.96087,11.247,10.42172,10.33354,10.61528,11.00225,10.41364
"ENSG00000102893",10.11499,10.35751,9.787045,9.903402,10.10022,9.814045,10.10146,9.675634,10.00748,8.885164,9.595344,9.622829,10.92915,11.16831,10.67035,10.47539,11.17487,10.37587,11.11615,11.10909,10.94169
"ENSG00000102897",12.65791,12.31598,13.10375,12.4243,12.6119,12.65843,12.07599,12.11886,12.57147,12.69461,12.2883,12.17094,12.34098,12.44672,12.28225,12.57284,12.3717,11.86752,12.25302,12.22775,12.16755
"ENSG00000102908",11.21298,10.96894,11.88054,11.27086,11.80456,11.41377,11.46031,11.28729,11.16137,11.22188,10.93583,10.6573,11.96931,12.27968,11.95932,11.91028,11.95591,11.94831,11.83822,12.09709,12.03002
"ENSG00000102910",9.835357,9.961701,9.605901,10.1738,9.833213,10.0079,9.437352,9.76163,9.588114,9.726171,9.911573,9.739823,10.95441,10.96404,10.65308,10.82681,10.87295,10.89029,11.10627,10.99658,10.89729
"ENSG00000102921",12.95136,12.87654,13.54425,13.24667,13.39304,13.88499,13.95073,12.89324,13.55108,13.70679,13.7004,13.38085,13.11715,13.4064,13.58003,13.34148,13.42748,13.52631,13.74221,13.51884,14.08249
"ENSG00000103035",12.59256,13.05435,12.69639,12.45604,12.47281,12.62488,12.15648,12.57833,12.35785,12.86625,12.04706,12.04913,12.53655,12.48005,12.58816,12.57611,12.61077,12.41132,12.56689,12.51854,12.56993
"ENSG00000103091",13.09991,12.71173,13.20475,12.87367,12.90205,12.88448,12.67195,12.673,12.87774,13.03163,12.79474,12.22298,12.54791,12.87193,12.79058,13.00329,12.43979,12.38222,12.77681,12.76142,12.89296
"ENSG00000103187",11.85202,11.95857,12.44455,11.90941,12.23425,12.07864,13.243,12.60162,12.75829,12.27842,13.15603,12.94135,10.52733,11.10824,11.04246,10.58943,11.15313,11.18253,11.10771,11.09109,11.62688
"ENSG00000103194",11.40986,11.17654,9.883634,10.69945,10.01927,9.767703,10.22313,10.49444,10.77405,10.13405,10.58183,11.38455,10.54873,9.988089,9.554486,9.291799,9.788193,9.641609,9.684379,9.453172,10.13159
"ENSG00000103196",8.79038,8.297055,10.85839,10.69948,9.732769,8.417452,8.605759,9.397099,10.66166,10.43152,11.07652,9.63576,9.115584,11.14348,9.420305,8.95909,11.16497,10.92444,10.63436,10.80595,11.38113
"ENSG00000103202",10.8078,11.18366,10.39559,10.74233,10.83896,9.847875,12.1892,11.78177,11.24663,10.59381,11.8841,11.97476,9.156706,8.936514,9.352049,9.08524,9.490557,9.130135,9.103339,9.005247,9.043987
"ENSG00000103226",12.27162,12.55583,11.26123,11.65115,11.35799,11.64675,11.8101,11.57764,11.84311,11.59158,11.41096,11.35814,11.82398,11.7072,11.73351,11.82868,11.49686,11.6726,11.70945,11.31877,11.54619
"ENSG00000103275",11.03818,11.14269,10.95026,10.80877,11.1038,10.86394,11.26079,11.42922,11.35853,10.94724,11.53254,11.56768,11.2059,11.01567,11.42747,11.17706,11.51847,11.22217,11.16119,11.3377,11.77386
"ENSG00000103319",11.59257,11.40038,11.63718,11.73558,11.92877,12.08261,10.80969,11.73431,11.79496,11.63143,11.69347,12.18504,12.81278,13.40645,12.4184,12.70319,12.73889,12.48633,12.77777,12.97365,13.49164
"ENSG00000103381",11.13066,11.28733,11.39498,11.08038,10.85709,10.40666,12.01356,11.73257,12.06452,11.3446,12.02281,11.35313,12.06152,11.77139,11.60885,11.55455,11.93228,11.81436,11.73488,11.73668,11.73626
"ENSG00000103429",10.78163,10.15528,10.40695,10.68457,10.2396,10.32096,10.41765,10.10449,10.50035,10.49466,10.72688,10.73086,10.32585,9.885617,10.10207,9.721887,9.876728,9.960478,9.885692,9.885707,10.27647
"ENSG00000103479",11.04904,10.74171,11.37916,11.05745,10.88267,10.72323,10.46174,10.9948,10.01845,10.99833,9.884431,10.27071,12.06584,12.0244,12.13288,12.09262,11.72487,11.83682,12.17803,11.89368,12.11661
"ENSG00000103490",11.17321,11.38666,11.00768,10.7468,10.60346,10.42521,11.43524,11.06572,11.44931,10.77902,11.20472,11.41806,8.757991,8.419089,8.919409,9.002302,8.911787,8.19886,8.74638,8.757991,8.455136
"ENSG00000103502",11.23969,11.70104,11.60665,11.43868,11.76703,11.25494,11.01606,11.41108,11.89736,11.37133,12.3282,12.55758,11.18321,11.1214,11.47874,11.3889,11.20317,11.00438,11.40345,11.18837,11.40922
"ENSG00000103512",13.39145,13.6936,12.10819,12.71593,12.58699,12.36517,12.39639,12.68827,12.64644,12.70169,12.47079,12.70769,13.69019,13.39509,13.21768,13.3383,13.28811,13.23003,13.18537,12.83028,12.82767
"ENSG00000103769",13.7615,13.58802,13.77352,13.4949,14.08473,14.11389,13.41551,13.93784,14.13865,14.1276,13.81219,13.94804,13.39066,13.73253,13.58483,13.46311,13.59529,13.52752,13.53943,13.42826,13.81828
"ENSG00000103978",10.61075,11.00396,9.863592,10.31792,10.25219,10.06123,10.1167,9.784433,10.23118,10.43505,9.892824,10.52541,11.46671,11.31419,10.8782,10.87792,11.1931,10.95012,10.91134,10.64167,11.09633
"ENSG00000103994",12.02444,12.14166,12.62149,12.45097,12.56152,12.56934,12.56113,12.35732,12.49795,12.88048,12.11161,11.52884,12.63158,12.86135,13.11028,13.04026,13.13951,13.12644,13.21162,13.01765,13.26262
"ENSG00000104043",12.2812,12.53612,12.1704,11.73442,11.99882,12.02835,11.99471,12.21664,11.35218,11.56595,11.46103,11.33883,13.40211,13.52441,12.91638,12.79754,13.07407,13.07186,13.1958,13.03426,13.72296
"ENSG00000104064",11.02646,10.81367,10.88939,10.5014,10.70349,10.54095,9.777965,10.71556,10.45784,10.60647,10.44651,10.14668,10.95671,11.24429,11.35767,11.47367,11.61845,11.29197,11.36398,11.46305,11.50671
"ENSG00000104205",10.93912,11.09598,11.16638,10.83145,11.35174,10.9906,10.3143,10.57528,10.51832,10.85526,10.48795,10.70611,11.93594,12.14003,11.81592,11.74592,12.09054,11.90377,11.79657,11.53299,11.98671
"ENSG00000104312",11.56942,11.4204,13.00369,12.65969,12.44904,12.53123,11.36092,12.15556,11.79083,12.97392,11.89805,12.2558,11.33211,13.75996,13.07059,12.46554,12.50381,12.25815,11.61881,11.31052,11.309
"ENSG00000104325",13.44316,12.74296,13.0025,13.18398,12.87313,12.95768,14.22695,13.63215,13.34035,13.02923,12.84085,13.16935,13.50253,13.3215,12.7216,12.92948,12.78944,13.15121,13.42237,13.48629,13.77181
"ENSG00000104365",10.33048,10.56256,10.4943,10.64625,10.64567,10.50439,10.3104,10.80446,11.18752,10.85933,11.18527,11.45877,10.75608,10.98671,10.50989,10.84389,10.415,10.2842,10.695,10.59319,10.53358
"ENSG00000104388",14.14977,14.06025,14.26892,14.17615,14.06667,14.37714,14.48663,14.0608,13.92214,14.42869,14.00532,13.87872,14.72776,15.0033,15.16707,15.1449,14.97198,14.93197,15.07134,15.05684,14.88615
"ENSG00000104408",12.11513,12.43521,11.35725,11.59126,11.62372,10.75501,10.74347,10.76112,10.16313,11.24334,10.56928,10.54644,12.1281,10.73071,11.54977,11.57535,11.82161,11.51042,11.42362,10.98249,11.43027
"ENSG00000104412",11.80453,10.96953,11.9048,11.851,11.64251,12.16055,11.85452,11.77883,11.52929,12.01136,11.82294,11.33563,12.08533,11.79521,12.02444,12.06082,11.97272,12.05786,12.58649,12.47259,12.30815
"ENSG00000104427",13.84113,13.3389,13.24531,12.89104,10.8124,10.55238,13.54937,13.47585,12.80282,13.35252,13.49544,10.14657,12.35538,13.75129,13.63485,13.66489,14.01885,14.01167,13.65143,13.59225,13.07651
"ENSG00000104497",10.07112,9.361176,10.67668,9.798207,10.46336,9.988043,9.378182,10.05255,9.261186,10.26867,9.2391,9.607447,10.69719,11.71154,10.8955,10.81219,11.08479,11.02105,10.68657,11.14936,10.83502
"ENSG00000104626",10.77734,10.49611,10.88386,10.38962,9.898897,10.58161,10.93878,10.52423,8.876348,10.60041,9.933182,9.727494,12.09594,12.09268,12.02755,11.77697,11.32386,11.24489,10.65599,10.737,11.53745
"ENSG00000104660",14.09042,13.96423,14.13157,13.69265,14.51163,14.53218,14.21387,14.25884,13.98903,14.68943,13.86845,13.83505,13.84524,14.76193,13.79691,13.80013,14.24072,13.93115,14.04972,14.17888,13.99686
"ENSG00000104671",9.646442,10.0256,10.16528,10.16017,10.19095,10.15622,10.65041,10.28778,10.37853,10.1557,10.33719,10.18309,9.35749,10.6767,9.959599,9.94413,10.81207,9.891443,9.733759,9.56189,9.746407
"ENSG00000104687",12.44455,12.12543,12.98219,12.86615,12.83584,12.82758,13.14751,13.01968,13.01351,12.63013,13.35173,12.97938,13.02779,13.14326,13.17387,13.07144,13.04048,12.97241,13.4032,13.36969,13.31187
"ENSG00000104695",10.69399,10.27984,10.84474,10.25911,10.77338,10.55696,10.22771,10.26524,9.507441,10.29484,10.06788,9.814899,10.29657,10.22426,10.33077,10.55185,10.23446,10.16611,10.59824,10.51146,10.52682
"ENSG00000104714",13.56591,12.68307,12.88531,12.74956,14.26439,14.01737,14.91997,14.51516,13.02299,12.88203,12.89493,14.22465,13.8426,13.61174,14.36199,14.16821,14.25097,14.18795,13.84631,13.87121,13.97775
"ENSG00000104765",15.30477,15.06814,15.3915,15.22482,15.39151,15.1562,15.29988,15.32408,15.44176,15.40459,15.17922,15.31803,14.82217,14.9302,15.09291,15.23352,15.13395,14.89128,14.86181,14.79641,15.10783
"ENSG00000104823",11.76041,11.78037,11.72131,11.43158,11.87378,11.8662,11.92217,11.5708,11.80513,11.97241,11.4723,11.59727,11.43566,11.22236,11.38249,11.74262,11.48982,11.15755,11.50316,11.49799,11.93602
"ENSG00000104824",14.0084,14.15893,13.76601,13.84908,14.08724,13.71755,14.09912,14.21503,14.1692,13.94642,13.96348,14.18241,13.48984,13.48338,13.36915,13.56918,13.41769,13.43666,13.59291,13.33371,13.13976
"ENSG00000104872",10.40287,10.52419,10.60813,10.44569,11.21881,10.58158,11.18219,10.32149,10.61237,10.84533,10.35439,10.41942,9.337589,9.243057,9.61376,9.967448,9.150317,8.536911,9.050794,8.601573,9.285627
"ENSG00000104894",15.12383,15.06129,15.51,15.6414,15.49361,15.40353,15.08453,15.12243,15.41638,15.43593,15.30692,15.3434,14.62451,14.57293,14.77645,14.53615,14.72289,14.66455,14.7581,14.70433,15.29356
"ENSG00000104904",15.52438,15.82361,15.38479,15.20658,15.63246,15.35925,15.53985,15.3919,15.19833,15.25968,15.39681,15.12601,14.36016,14.02524,15.05594,15.08874,14.70762,13.72952,14.4313,14.54169,14.3699
"ENSG00000104915",10.96338,10.91955,10.43836,10.04652,10.70272,10.20797,11.0979,10.48863,11.39273,10.95028,10.82628,10.9654,10.01597,9.65409,9.639026,9.736279,9.393115,8.856279,9.544973,9.221796,9.395058
"ENSG00000104918",15.0545,16.25975,14.17223,14.29516,15.33871,11.63359,14.90863,14.96208,15.27094,11.08337,15.10622,15.3145,10.34097,6.941309,12.51073,8.901612,14.3489,12.4388,8.796281,6.892389,7.011315
"ENSG00000105053",14.90096,14.82674,15.0963,15.182,14.96134,14.95468,15.48432,15.22843,15.37923,15.20928,15.31786,15.54498,14.7989,14.7688,14.73787,14.77068,14.71599,14.74628,14.61109,14.63753,14.68463
"ENSG00000105063",10.63291,11.06563,10.66354,10.88612,11.22871,10.86035,10.17098,10.70909,10.85535,10.57923,11.22254,11.36681,11.32109,11.54512,11.80532,11.68117,11.25814,11.40549,11.35351,11.12567,11.42804
"ENSG00000105122",11.51785,10.9695,11.66411,11.74307,11.7283,11.45777,11.42207,11.82449,11.73416,11.51671,11.84868,11.90661,10.59519,10.71649,10.56083,10.64816,10.50086,10.30939,10.84914,10.7072,10.5017
"ENSG00000105185",11.6588,11.71505,10.6827,11.27073,11.25169,11.74299,10.76314,11.00749,11.59662,11.38805,11.41092,11.34143,11.24895,10.04159,10.60486,10.62451,10.67822,10.71454,10.18976,10.37015,10.92671
"ENSG00000105193",16.60298,16.64929,16.11851,16.62388,16.46799,16.41656,16.66683,16.60766,16.59479,16.30114,16.51444,16.62905,16.17801,15.62235,15.79744,15.65201,15.96882,15.7627,15.83666,15.57443,15.63233
