"gene","symbol","baseMean","log2FoldChange","stat","pvalue","padj"
"ENSG00000152932","RAB3C",6.15314,0.920176252915335,4.67690150503692,8.50396061627498e-05,0.0360214959233106
"ENSG00000158874","APOA2",7.05973152380952,-0.77851838312867,-4.67025521770939,8.65217753042147e-05,0.0360214959233106
"ENSG00000105732","ZNF574",7.53968980952381,-0.7762199141592,-4.74051680712209,7.20771533492977e-05,0.0360214959233106
"ENSG00000145882","PCYOX1L",11.729760952381,-0.669256825935067,-4.74973261247389,7.03709727854004e-05,0.0360214959233106
"ENSG00000149289","ZC3H12C",6.54236685714286,0.664732956805778,4.67032017870174,8.65071642437321e-05,0.0360214959233106
"ENSG00000148834","GSTO1",13.1981204761905,0.606228377153018,4.65249103906347,9.06113481043031e-05,0.0360214959233106
"ENSG00000164104","HMGB2",13.6956004761905,0.510959988369367,4.66531596566783,8.76399727302376e-05,0.0360214959233106
"ENSG00000170113","NIPA1",10.3674095714286,0.987457585805897,4.61236515804489,0.000100574257344934,0.0372470095495764
"ENSG00000088930","XRN2",10.7624977142857,0.722148936840732,4.6187439043273,9.89202205786787e-05,0.0372470095495764
"ENSG00000115652","UXS1",7.54357476190476,0.669960963059879,4.61111618754303,0.000100901341659069,0.0372470095495764
"ENSG00000075292","ZNF638",13.10697,0.653811359894553,4.59307600112664,0.000105746038584873,0.0377066414999197
"ENSG00000100197","CYP2D6",6.77546680952381,-0.628817566872628,-4.58850303855944,0.000107010592492032,0.0377066414999197
"ENSG00000271605","MILR1",14.557009047619,-0.512872627635415,-4.57909559118114,0.000109659711819556,0.0377814260455644
"ENSG00000055118","KCNH2",7.27933238095238,-0.713153948031677,-4.56661048768025,0.000113276893956526,0.0381792383456951
"ENSG00000100024","UPB1",5.93941466666667,1.02083597493139,4.53441750402715,0.000123162911630325,0.0389697506513583
"ENSG00000188428","BLOC1S5",10.9370742857143,0.568113788965753,4.53444808435944,0.000123153123652854,0.0389697506513583
"ENSG00000249884","RNF103-CHMP3",11.8157223809524,0.486102362971705,4.54565870545692,0.000119616697395401,0.0389697506513583
"ENSG00000182195","LDOC1",5.91946019047619,-0.609084533571409,-4.50677956928753,0.000132334147579703,0.0410341724815144
"ENSG00000146247","PHIP",11.9738371428571,0.795869047585468,4.493776129934,0.000136881765149356,0.0416120566054044
"ENSG00000132530","XAF1",9.40420061904762,0.76027376457302,4.47000672787619,0.000145601026632121,0.0423094135996957
"ENSG00000094914","AAAS",12.4185157142857,-0.627329373481048,-4.47433601239654,0.000143972687060703,0.0423094135996957
"ENSG00000196470","SIAH1",10.0960442380952,0.540229222166186,4.46537746667933,0.000147362508667671,0.0423094135996957
"ENSG00000118965","WDR35",7.14037938095238,-0.756467939566504,-4.45599255240472,0.000150999010450568,0.0425652483277384
"ENSG00000107140","TESK1",12.7730419047619,-0.624609628407043,-4.43763359039992,0.000158373384939437,0.0438468028589471
"ENSG00000005889","ZFX",11.3035685238095,0.71524941697983,4.39690655530995,0.000176038163733631,0.0456409940007173
"ENSG00000170322","NFRKB",7.60743633333333,0.701216102027237,4.40047760830089,0.000174413804259262,0.0456409940007173
"ENSG00000156273","BACH1",11.0881579047619,0.633369287393666,4.39561525938929,0.000176629233748906,0.0456409940007173
"ENSG00000100077","GRK3",8.78076652380952,0.630183985840272,4.41051952761327,0.000169925597803086,0.0456409940007173
"ENSG00000147872","PLIN2",12.6350747619048,1.35312754215968,4.47514523838726,0.000190073830989874,0.0457303468769994
"ENSG00000138646","HERC5",7.872976,1.31853487917818,4.40758203081688,0.000186722573364793,0.0457303468769994
"ENSG00000153936","HS2ST1",9.04819480952381,0.720471065794465,4.37936269343549,0.000184239676557457,0.0457303468769994
"ENSG00000175334","BANF1",11.81463,-0.680586166551873,-4.35813645143299,0.000194672529275152,0.0457303468769994
"ENSG00000147010","SH3KBP1",12.6779657142857,0.514416920473272,4.36183844736715,0.000192811565052032,0.0457303468769994
"ENSG00000153250","RBMS1",14.1112014285714,0.509851166561639,4.38241907119426,0.000182783992907923,0.0457303468769994
"ENSG00000097033","SH3GLB1",11.1563266666667,0.546159102385024,4.3324829974965,0.000208068531961924,0.0481476793960846
"ENSG00000204428","LY6G5C",6.51181614285714,-0.763578576041668,-4.32538713604651,0.00021193314004815,0.0483207559309781
"ENSG00000111335","OAS2",6.04241538095238,1.60176193212326,4.3811240144248,0.000235701049639706,0.0521051734307568
"ENSG00000118412","CASP8AP2",12.6493895238095,0.803363707768325,4.27964865969441,0.000238613732816288,0.0521051734307568
"ENSG00000124201","ZNFX1",11.4920523809524,0.498144552986728,4.28660363979961,0.000234351301095632,0.0521051734307568
"ENSG00000129534","MIS18BP1",11.3624442857143,0.62104838859476,4.25506898345813,0.000254303912760976,0.0542126976235413
"ENSG00000166797","CIAO2A",12.0432276190476,0.485052008132799,4.25362263899144,0.000255258444692887,0.0542126976235413
"ENSG00000027697","IFNGR1",10.8023362380952,1.13084029162554,4.25329221224492,0.000272475755119948,0.0542609918976737
"ENSG00000179010","MRFAP1",11.8788811904762,0.983233444155299,4.24363339010789,0.000262458116269505,0.0542609918976737
"ENSG00000109466","KLHL2",10.5225200952381,0.823976508575786,4.22498320259732,0.000274909065355198,0.0542609918976737
"ENSG00000174720","LARP7",10.372063952381,0.635588553626995,4.22277560162561,0.000276484672337218,0.0542609918976737
"ENSG00000166037","CEP57",9.60821909523809,0.622891337657306,4.23608720784197,0.000267118036357617,0.0542609918976737
"ENSG00000117228","GBP1",5.6457089047619,0.585669554038694,4.22684341202488,0.000273588317501418,0.0542609918976737
"ENSG00000258659","TRIM34",7.34091052380952,0.595014165183561,4.20214817330769,0.00029164665583443,0.0560264059199317
"ENSG00000122643","NT5C3A",11.7153604761905,0.544614242736593,4.20074484979544,0.000292707616067755,0.0560264059199317
"ENSG00000150627","WDR17",5.51329738095238,-0.721306107708986,-4.1889714656801,0.000301760787126372,0.057054868824479
"ENSG00000133703","KRAS",10.8114375238095,0.529990302663215,4.1339787819135,0.000347861916452401,0.0627122227055584
"ENSG00000150991","UBC",14.884330952381,0.527574934324557,4.1361574679897,0.000345909316668373,0.0627122227055584
"ENSG00000033627","ATP6V0A1",13.5091385714286,-0.426060221311431,-4.14185834552494,0.000340851247569485,0.0627122227055584
"ENSG00000127603","MACF1",15.5108261904762,0.361739535272019,4.1380786513033,0.000344196507351762,0.0627122227055584
"ENSG00000156504","PABIR2",8.85988619047619,-0.524442285274999,-4.12788323219424,0.00035338310348322,0.0629753061655614
"ENSG00000137959","IFI44L",7.05231895238095,2.04765650715489,4.27909108901925,0.000357804171426115,0.0630385894748919
"ENSG00000170242","USP47",10.409079047619,1.01468489462444,4.11569441132477,0.000364684966248165,0.0635289406372084
"ENSG00000054277","OPN3",7.38060352380952,0.716701470691104,4.10454375230946,0.000375337264286725,0.0646580993944599
"ENSG00000096401","CDC5L",9.84063285714286,0.624666660452419,4.09160212591236,0.000388087089942673,0.0661198048623209
"ENSG00000004534","RBM6",14.2950571428571,-0.414780684571367,-4.08149309235739,0.000398343605004134,0.0671295570867837
"ENSG00000162367","TAL1",11.3973380952381,-0.653012180040168,-4.06568408569401,0.000414923262546419,0.0684358538565924
"ENSG00000050130","JKAMP",9.96398561904762,0.48598464467063,4.06675491179068,0.000413779002016965,0.0684358538565924
"ENSG00000132274","TRIM22",10.3720015238095,0.744737731433366,4.06139946380761,0.000419533105970593,0.0684678028944008
"ENSG00000255302","EID1",10.4394077619048,0.649470469715922,4.04365233501087,0.000439172690724875,0.0696461200199948
"ENSG00000092531","SNAP23",12.1855271428571,0.633389956507992,4.04271964899454,0.000440229602809564,0.0696461200199948
"ENSG00000189045","ANKDD1B",4.53378004761905,-0.535872120383416,-4.04562931416061,0.000436940679998801,0.0696461200199948
"ENSG00000128923","MINDY2",8.46226657142857,0.623975387947452,4.03047277304442,0.000454343109706404,0.0699751835696579
"ENSG00000151414","NEK7",8.91371114285714,0.578836384277775,4.02918773082612,0.000455849686567044,0.0699751835696579
"ENSG00000105698","USF2",13.2018228571429,-0.422694584348671,-4.03358650717323,0.000450712958506972,0.0699751835696579
"ENSG00000135469","COQ10A",8.22044352380952,-0.53032193986366,-4.01878755876417,0.00046822581506695,0.0711703238901763
"ENSG00000099204","ABLIM1",14.8842438095238,1.18029283495732,4.11204225948953,0.000501510091396904,0.0747635813174769
"ENSG00000115310","RTN4",14.3431638095238,0.384841655426788,3.99396097151793,0.000499127074035324,0.0747635813174769
"ENSG00000120688","WBP4",10.5150014285714,0.443074479870059,3.98832921715298,0.00050641231252332,0.0747753951748719
"ENSG00000100764","PSMC1",11.9769066666667,0.579417199188082,3.97447683416437,0.000524781384912444,0.0753352832563197
"ENSG00000111203","ITFG2",13.2428071428571,-0.515796445933276,-3.97506954188407,0.000523982121290341,0.0753352832563197
"ENSG00000144401","METTL21A",9.873612,-0.464360657284484,-3.97953954408986,0.000517992915138146,0.0753352832563197
"ENSG00000099860","GADD45B",9.29039147619048,-0.700756790503721,-3.96872681873723,0.000532597973338358,0.0757559539324578
"ENSG00000175575","PAAF1",7.83502447619048,0.642620969418887,3.95014315073039,0.000558654580578468,0.0775086334604826
"ENSG00000175857","GAPT",13.5170766666667,0.455431017201645,3.9492640289655,0.000559917888775416,0.0775086334604826
"ENSG00000115808","STRN",13.4520180952381,0.40170065432239,3.95528661270069,0.00055131950923816,0.0775086334604826
"ENSG00000177721","ANXA2R",10.5532103333333,-0.629613327968794,-3.93937267065577,0.000574327525417808,0.0778808604442606
"ENSG00000136147","PHF11",9.95751157142857,0.53606900213666,3.93854358960026,0.000575551801752225,0.0778808604442606
"ENSG00000010539","ZNF200",7.57574680952381,0.531785890219071,3.93388120620352,0.000582484662454197,0.0778808604442606
"ENSG00000104219","ZDHHC2",8.71599719047619,0.523331770983942,3.93373731088587,0.000582699936244468,0.0778808604442606
"ENSG00000177409","SAMD9L",12.7309361904762,0.918793941194556,3.9326353990224,0.000615691100118688,0.0781623237617827
"ENSG00000168995","SIGLEC7",6.70220147619048,-0.811273393506971,-3.92782909075414,0.000591606947118186,0.0781623237617827
"ENSG00000184787","UBE2G2",8.71950861904762,-0.641360243968593,-3.90707707120047,0.000623968421147363,0.0781623237617827
"ENSG00000141664","ZCCHC2",9.36530795238095,0.63538879257707,3.89467989617247,0.00064412680314833,0.0781623237617827
"ENSG00000155393","HEATR3",8.94937023809524,-0.626025494559602,-3.8972757780605,0.000639853360888801,0.0781623237617827
"ENSG00000138433","CIRSR",12.5567833333333,0.623975925821853,3.91350464902646,0.000613762866497443,0.0781623237617827
"ENSG00000160325","CACFD1",8.53646276190476,-0.623575517773768,-3.89396840835254,0.000645302982553417,0.0781623237617827
"ENSG00000196072","BLOC1S2",9.40947652380952,0.570855415771812,3.91924964222239,0.000604780426585544,0.0781623237617827
"ENSG00000103067","ESRP2",6.52732766666667,-0.505313808463045,-3.90341033011907,0.000629865091983837,0.0781623237617827
"ENSG00000104695","PPP2CB",10.3345985714286,0.479831337920775,3.89947578267342,0.000636253500140017,0.0781623237617827
"ENSG00000253719","ATXN7L3B",10.8556247619048,0.459752038367769,3.89880166707211,0.000637354428214235,0.0781623237617827
"ENSG00000117505","DR1",12.5944057142857,0.382851970373427,3.89576058057426,0.000642344333329258,0.0781623237617827
"ENSG00000198513","ATL1",6.82420928571429,0.566230580576877,3.88382850447831,0.000662297209964249,0.0795988832812847
"ENSG00000183281","PLGLB1",8.43783338095238,-0.742646842654572,-3.87759938065904,0.000672954795563616,0.079899617722344
"ENSG00000120137","PANK3",8.88526857142857,0.596775114974834,3.87635359492592,0.000675106419093593,0.079899617722344
"ENSG00000178226","PRSS36",6.16985957142857,0.543484072489931,3.86542578747851,0.000694272642505652,0.0815454776470275
"ENSG00000069248","NUP133",7.93859814285714,0.773734110847657,3.8606201717367,0.000702869799915019,0.081934536675808
"ENSG00000152422","XRCC4",9.46292576190476,0.779779724865978,3.84975711251477,0.000722691542266622,0.0836164900843411
"ENSG00000163348","PYGO2",10.285914047619,-0.669197805797747,-3.84036750534483,0.00074026707577065,0.0843360845288511
"ENSG00000100568","VTI1B",12.5935014285714,0.451906553815743,3.8377558651492,0.0007452298491004,0.0843360845288511
"ENSG00000182685","BRICD5",8.48995085714286,-0.386788417625018,-3.83882291013841,0.000743198253930891,0.0843360845288511
"ENSG00000139946","PELI2",10.3164794285714,0.73770445134333,3.81459952213729,0.000790688230006111,0.0863297909719348
"ENSG00000107581","EIF3A",9.87937538095238,0.687507723275514,3.81464603317451,0.000790594246442311,0.0863297909719348
"ENSG00000104714","ERICH1",13.7497176190476,0.601851048703608,3.81947481796245,0.00078089637078981,0.0863297909719348
"ENSG00000154760","SLFN13",10.5102930952381,0.530973416514154,3.8151702370636,0.000789535761159434,0.0863297909719348
"ENSG00000162836","ACP6",6.53798795238095,-0.468068903130179,-3.82422533451985,0.00077146983279826,0.0863297909719348
"ENSG00000048649","RSF1",12.9667661904762,0.422717245288533,3.80972824131447,0.00080059253764906,0.0867999070189582
"ENSG00000122547","EEPD1",9.25168395238095,-0.642747819343654,-3.79470807525887,0.00083190543235295,0.0871477150216225
"ENSG00000135837","CEP350",10.6810433333333,0.550873990817802,3.80047849625432,0.000819735863223804,0.0871477150216225
"ENSG00000134352","IL6ST",8.98025928571429,0.547968635999581,3.79763871844351,0.000825702813737266,0.0871477150216225
"ENSG00000100567","PSMA3",11.8084914285714,0.387809299112959,3.79739626491038,0.000826214230705089,0.0871477150216225
"ENSG00000100219","XBP1",14.3981738095238,0.364111286652332,3.79663319883297,0.000827825828491981,0.0871477150216225
"ENSG00000080823","MOK",5.80397823809524,-0.75260981888262,-3.7828336122189,0.000857509225245409,0.0874659409750317
"ENSG00000185798","WDR53",10.2306025714286,-0.615491741113434,-3.78327326089891,0.000856547600706567,0.0874659409750317
"ENSG00000239282","CASTOR1",7.65058319047619,-0.508471223397337,-3.78643453430677,0.000849664202796622,0.0874659409750317
"ENSG00000134884","ARGLU1",12.7941538095238,0.398951930509053,3.78978990207496,0.000842417618555659,0.0874659409750317
"ENSG00000072803","FBXW11",8.21915995238095,0.489812212831944,3.77770403343062,0.000868807581081443,0.0880391682162529
"ENSG00000151332","MBIP",8.67580380952381,0.449770358633087,3.77208649411581,0.000881348441204285,0.0887300404703327
"ENSG00000180530","NRIP1",9.98889214285714,0.460513057478702,3.75793547192602,0.000913732915443486,0.0913968717486181
"ENSG00000124508","BTN2A2",9.47424352380952,0.557188440979902,3.75067579566134,0.000930797014916441,0.0919176873838504
"ENSG00000156256","USP16",13.4769804761905,0.361365890934769,3.75297604845115,0.000925356627669601,0.0919176873838504
"ENSG00000196812","ZSCAN16",11.3062019047619,0.674583460773604,3.74627382201715,0.000941295877186579,0.0923661473411438
"ENSG00000157107","FCHO2",9.29271776190476,0.820251302163587,3.74037249202714,0.000955553227699844,0.0931754543538263
"ENSG00000100979","PLTP",8.27373371428572,0.856359039864061,3.73631341914907,0.000965482513235748,0.093555255532544
"ENSG00000215375","MYL5",7.22878876190476,0.455403299682269,3.73312163847124,0.000973361245140657,0.0937328741904394
"ENSG00000138131","LOXL4",6.12131023809524,-0.560242471720168,-3.72959733938513,0.000982134041916582,0.0939938653449055
"ENSG00000170545","SMAGP",8.06132138095238,-0.681593889662136,-3.72263220854782,0.000999700513185083,0.0942535929854338
"ENSG00000196465","MYL6B",8.62725995238095,-0.661398085850376,-3.72130372492919,0.00100308583866077,0.0942535929854338
"ENSG00000137486","ARRB1",12.1220028571429,-0.464432379964348,-3.72517354151362,0.000993255711747808,0.0942535929854338
"ENSG00000147443","DOK2",15.4404133333333,-0.364942163887665,-3.716166239597,0.00101628359884815,0.0949184392562758
"ENSG00000188786","MTF1",12.395859047619,0.4213759743699,3.7130629148987,0.00102433808673529,0.0950978305194245
"ENSG00000127954","STEAP4",6.73226990476191,0.874563651977978,3.7095610890553,0.00103350201329294,0.0953774715124627
"ENSG00000112299","VNN1",8.78784633333333,1.07493647864619,3.72482174094309,0.00103996886170585,0.0954063741531804
"ENSG00000221988","PPT2",5.75619438095238,-0.459281934972224,-3.70346126203593,0.00104965690328794,0.0957287095798605
"ENSG00000145817","YIPF5",11.0387357142857,0.463758601384161,3.6990459399776,0.00106150465129111,0.0962430883837276
"ENSG00000167004","PDIA3",10.6726109047619,0.81794884365916,3.69169524938401,0.00108152022727814,0.0969242173625454
"ENSG00000121774","KHDRBS1",12.1308838095238,0.439151631556335,3.69367062828661,0.00107610532326038,0.0969242173625454
"ENSG00000067057","PFKP",14.0550780952381,-1.03497688393024,-3.74387061911668,0.00114449619307493,0.101395822728193
"ENSG00000151690","MFSD6",13.4890447619048,0.484096601869506,3.67130634123247,0.00113899299088963,0.101395822728193
"ENSG00000117984","CTSD",15.2538180952381,-0.527238033301861,-3.6661616245758,0.00115396118915061,0.101653490207903
"ENSG00000163743","RCHY1",10.447555,0.559404725797805,3.65953994819828,0.00117351016813026,0.102791534727071
"ENSG00000144744","UBA3",13.3803423809524,0.772996677779725,3.6625635993847,0.0011803326011693,0.102808295778252
"ENSG00000163399","ATP1A1",11.989660952381,-0.419038292440714,-3.65083323388938,0.00119970867606015,0.103912197282886
"ENSG00000182551","ADI1",8.177038,0.486005112065568,3.64716338259077,0.00121092193071836,0.104300742299208
"ENSG00000115239","ASB3",8.32416433333333,0.661841491951819,3.64259847189595,0.00122501321938349,0.104931519079125
"ENSG00000164951","PDP1",11.1993266666667,0.407524559876446,3.63851482348544,0.00123775475885942,0.105440383414046
"ENSG00000113810","SMC4",13.0790242857143,0.922277738108932,3.65732647727314,0.00129805297495546,0.106423456466311
"ENSG00000130164","LDLR",11.1204751904762,0.872925201021181,3.61887117907122,0.00130251706879831,0.106423456466311
"ENSG00000101367","MAPRE1",12.4786638095238,0.772392110864095,3.62004768902327,0.00129701166728055,0.106423456466311
"ENSG00000170540","ARL6IP1",12.3363328571429,0.704634067615451,3.61977888692549,0.00129789435211529,0.106423456466311
"ENSG00000110108","TMEM109",10.5924804285714,-0.661595386773568,-3.62507924040431,0.00128059709170649,0.106423456466311
"ENSG00000029363","BCLAF1",10.7274179047619,0.639987019555253,3.61485538342505,0.00131416628398987,0.106423456466311
"ENSG00000186919","ZACN",4.99600076190476,-0.6256245434953,-3.61999191486127,0.00129719476865615,0.106423456466311
"ENSG00000240682","ISY1",9.86511995238095,0.536680559914497,3.62197580438822,0.00129069735499311,0.106423456466311
"ENSG00000148660","CAMK2G",12.2673904761905,-0.403807628704389,-3.61372279722638,0.00131793754137847,0.106423456466311
"ENSG00000101745","ANKRD12",14.1071142857143,0.389579691102714,3.6152787907013,0.00131275914328733,0.106423456466311
"ENSG00000151849","CPAP",9.8997469047619,0.71227490174525,3.60833268302776,0.00133603084904889,0.106772279812649
"ENSG00000036257","CUL3",12.7488595238095,0.434312131607408,3.60997704904942,0.00133048553205025,0.106772279812649
"ENSG00000100060","MFNG",11.73528,-0.670467979726732,-3.59087174387843,0.0013963254009095,0.111018610336927
"ENSG00000159256","MORC3",10.8380051904762,0.496528256595939,3.58856382712367,0.00140449115000311,0.111098116273716
"ENSG00000136560","TANK",11.6424963809524,0.736017879337988,3.58492500753153,0.00141746064985077,0.111554872666428
"ENSG00000116701","NCF2",10.9949522857143,1.21105581729651,3.63740280632395,0.0014486511371461,0.112940161740947
"ENSG00000163568","AIM2",8.77070061904762,0.832470852626562,3.57555178873972,0.00145140969813702,0.112940161740947
"ENSG00000108861","DUSP3",8.629445,-0.458226221988092,-3.57405160506236,0.00145691643112677,0.112940161740947
"ENSG00000166432","ZMAT1",10.4357501428571,0.586966535416739,3.57082635579719,0.00146882451924167,0.113296792767775
"ENSG00000153487","ING1",6.64025680952381,0.468653935381885,3.56802086386176,0.00147926002310853,0.11353686830829
"ENSG00000137936","BCAR3",10.9161424285714,-0.578210716377464,-3.5585586416035,0.00151499269957646,0.114021586476861
"ENSG00000116954","RRAGC",12.1622980952381,0.560631464375907,3.5642047712179,0.00149357085725322,0.114021586476861
"ENSG00000111716","LDHB",10.3183542380952,0.547646006643065,3.55867509178066,0.00151454786587807,0.114021586476861
"ENSG00000065883","CDK13",12.0955347619048,0.419868792859068,3.56115763105559,0.00150509495493786,0.114021586476861
"ENSG00000108175","ZMIZ1",12.7482452380952,-0.33046317355374,-3.55294823371222,0.00153657584612956,0.115087303953588
"ENSG00000062650","WAPL",9.22591161904762,0.488838018210732,3.54651448089439,0.0015616957209802,0.116406396433063
"ENSG00000140948","ZCCHC14",8.23784642857143,0.425546462490378,3.54419949586634,0.00157083195390946,0.116527170399102
"ENSG00000141698","NT5C3B",6.66843271428571,-1.3179802244463,-3.59868403957607,0.00158760131030986,0.116767751952364
"ENSG00000177200","CHD9",11.6791357142857,0.499993474421224,3.53960026767622,0.00158913800709164,0.116767751952364
"ENSG00000121690","DEPDC7",6.70425052380952,-0.996873082944094,-3.50432400581298,0.00177328884022093,0.11704706363078
"ENSG00000110880","CORO1C",9.80358733333333,0.907288819131562,3.49752437585628,0.00176857610774415,0.11704706363078
"ENSG00000092108","SCFD1",11.225769952381,0.867744354347485,3.51177080070227,0.00172160064010454,0.11704706363078
"ENSG00000165568","AKR1E2",6.54524723809524,0.867546941348808,3.48978096152659,0.00180124610101371,0.11704706363078
"ENSG00000078124","ACER3",7.787877,0.810624284780482,3.5202283776512,0.00166855244264737,0.11704706363078
"ENSG00000048162","NOP16",6.30386128571429,-0.77119803422501,-3.5278466691263,0.00163687040424577,0.11704706363078
"ENSG00000019995","ZRANB1",9.26405314285714,0.706708955745118,3.51090389042138,0.00170814403042489,0.11704706363078
"ENSG00000079257","LXN",10.0012664285714,0.703886526141495,3.51772094945498,0.00167911015679551,0.11704706363078
"ENSG00000099949","LZTR1",6.1883700952381,-0.670040418745129,-3.49917316093055,0.00175925411196571,0.11704706363078
"ENSG00000101752","MIB1",9.49001395238095,0.653511077193446,3.52720930719928,0.0016394983549227,0.11704706363078
"ENSG00000163510","CWC22",9.75916447619048,0.64252286017352,3.49851505215805,0.00176216515511166,0.11704706363078
"ENSG00000113368","LMNB1",7.12736985714286,0.586763512210038,3.49547477435338,0.00177567435939802,0.11704706363078
"ENSG00000163382","NAXE",8.75494152380952,-0.57868300688483,-3.5337640483376,0.00161266727127145,0.11704706363078
"ENSG00000176225","RTTN",9.29847580952381,0.550603548471958,3.49494492998494,0.00177803897220914,0.11704706363078
"ENSG00000144747","TMF1",10.7234893809524,0.546765078388145,3.50835462372319,0.00171912653456248,0.11704706363078
"ENSG00000100532","CGRRF1",9.90868223809524,0.544691542039583,3.49519009774482,0.00177694444582946,0.11704706363078
"ENSG00000060237","WNK1",11.88897,0.526456936507669,3.52432416134799,0.00165144582971573,0.11704706363078
"ENSG00000080503","SMARCA2",10.8513571904762,0.525396614039053,3.53030007467333,0.00162679286913176,0.11704706363078
"ENSG00000164136","IL15",7.12695366666667,0.497804528445752,3.51151103925142,0.00170553846580487,0.11704706363078
"ENSG00000136026","CKAP4",10.2750135238095,0.495636472462913,3.50884016872108,0.00171702946705939,0.11704706363078
"ENSG00000040633","PHF23",8.49064471428571,-0.483870004023128,-3.49294048282326,0.00178701227894965,0.11704706363078
"ENSG00000168827","GFM1",8.64378771428571,0.451231707725523,3.48703023418496,0.00181372811388729,0.11704706363078
"ENSG00000107874","CUEDC2",8.53749914285714,0.423244722616499,3.4856788839658,0.00181989095814663,0.11704706363078
"ENSG00000164406","LEAP2",7.52411361904762,-0.420549037864559,-3.51512178225848,0.00169012285111692,0.11704706363078
"ENSG00000167930","FAM234A",11.1204966666667,-0.417039298337329,-3.48539216341797,0.00182120116853996,0.11704706363078
"ENSG00000059728","MXD1",15.9329223809524,0.407292672888783,3.49837893311325,0.00176276784200187,0.11704706363078
"ENSG00000087087","SRRT",11.9948723809524,-0.364063361119795,-3.5274491444534,0.0016385089832413,0.11704706363078
"ENSG00000145050","MANF",13.5730985714286,0.346489282171525,3.49221096776525,0.00179028902994871,0.11704706363078
