"gene","symbol","baseMean","log2FoldChange","stat","pvalue","padj"
"ENSG00000150991","UBC",14.884330952381,0.59935795772007,4.66347570428352,8.80602748881367e-05,0.0484976563819132
"ENSG00000249884","RNF103-CHMP3",11.8157223809524,0.499857406910495,4.63901478422228,9.38422143612872e-05,0.0484976563819132
"ENSG00000163002","NUP35",7.40626366666667,-0.661016610174655,-4.61647398306928,9.95056824132522e-05,0.0497656806495181
"ENSG00000133195","SLC39A11",9.18959319047619,-0.808439608091509,-4.60291115530397,0.000103076685749079,0.0499406542454289
"ENSG00000159618","ADGRG5",6.99066542857143,-0.941740680046775,-4.58883907083049,0.000106917158056003,0.0502316248030387
"ENSG00000162704","ARPC5",14.7556928571429,0.428702792196265,4.57224597849199,0.000111629659610264,0.0509031247822804
"ENSG00000182093","GET1",8.86229233333333,0.730942009285563,4.53348781289074,0.000123460852677768,0.0531704738865587
"ENSG00000117984","CTSD",15.2538180952381,-0.658096707059332,-4.54156072229015,0.000120897510457311,0.0531704738865587
"ENSG00000167004","PDIA3",10.6726109047619,0.995720853827557,4.46013325725299,0.00014938365816275,0.0551439103846495
"ENSG00000023909","GCLM",6.36278519047619,0.932854051691693,4.46850226642071,0.000146171175539592,0.0551439103846495
"ENSG00000145743","FBXL17",9.03691885714286,0.717082205515089,4.46138207730884,0.000148899863267434,0.0551439103846495
"ENSG00000151725","CENPU",10.8607585714286,0.630872396669151,4.48572467685663,0.000139775334495045,0.0551439103846495
"ENSG00000111203","ITFG2",13.2428071428571,-0.585276871785426,-4.47649681476996,0.000143166766025505,0.0551439103846495
"ENSG00000147443","DOK2",15.4404133333333,-0.444227716007017,-4.48938936884703,0.000138450813815444,0.0551439103846495
"ENSG00000157601","MX1",9.20772985714286,1.53134566738734,4.53233692266681,0.000154126501414745,0.0555715646031212
"ENSG00000136270","TBRG4",7.90755366666667,-0.679891237591749,-4.42505575392028,0.000163631656574507,0.057657845534799
"ENSG00000167850","CD300C",8.88705080952381,-0.741330584227279,-4.4096242574686,0.000170321022534949,0.0583632143179511
"ENSG00000221988","PPT2",5.75619438095238,-0.550122059546545,-4.40248651861892,0.00017350658180984,0.0583632143179511
"ENSG00000100099","HPS4",11.9560338095238,-0.452040095640916,-4.39496708657817,0.000176926668791519,0.0583632143179511
"ENSG00000100949","RABGGTA",9.70888728571428,-0.803756358645016,-4.38515297026415,0.000181491600624673,0.0586217870017694
"ENSG00000137959","IFI44L",7.05231895238095,2.18105518416848,4.52346892706297,0.000201622186299489,0.0612794885340409
"ENSG00000111335","OAS2",6.04241538095238,1.607013366237,4.3623207963792,0.00024680719950986,0.0612794885340409
"ENSG00000115415","STAT1",10.9589514285714,1.42867089084873,4.33472085366602,0.000261989081135693,0.0612794885340409
"ENSG00000162645","GBP2",11.4207383333333,0.948872192589244,4.27527460468943,0.000241333772663541,0.0612794885340409
"ENSG00000183092","BEGAIN",6.23667347619048,-0.943171828062885,-4.32192261853332,0.000213845859943061,0.0612794885340409
"ENSG00000137819","PAQR5",5.53552157142857,-0.786157882736328,-4.30147342222418,0.000225490298390867,0.0612794885340409
"ENSG00000132530","XAF1",9.40420061904762,0.741261128081,4.32533680354475,0.000211960805909374,0.0612794885340409
"ENSG00000127507","ADGRE2",12.3464185714286,-0.730769161143142,-4.26194420253374,0.000249814774519785,0.0612794885340409
"ENSG00000005889","ZFX",11.3035685238095,0.7025914822944,4.2865030356423,0.000234412414927257,0.0612794885340409
"ENSG00000145882","PCYOX1L",11.729760952381,-0.609856345899106,-4.29550700111144,0.000229005015204086,0.0612794885340409
"ENSG00000075292","ZNF638",13.10697,0.609209308517039,4.24744957707368,0.000259372578469169,0.0612794885340409
"ENSG00000107140","TESK1",12.7730419047619,-0.605991065227213,-4.27286841099593,0.000242843190814301,0.0612794885340409
"ENSG00000040633","PHF23",8.49064471428571,-0.601347327593231,-4.30822525681296,0.000221577527413665,0.0612794885340409
"ENSG00000116133","DHCR24",7.57135057142857,-0.595918756112759,-4.24972233594241,0.000257850261774049,0.0612794885340409
"ENSG00000148834","GSTO1",13.1981204761905,0.569317874972761,4.33625321827665,0.000206043752522378,0.0612794885340409
"ENSG00000077044","DGKD",11.4651971428571,-0.564745702164871,-4.30239562203887,0.000224951850300031,0.0612794885340409
"ENSG00000163939","PBRM1",9.872018,0.500341407986994,4.35598261127454,0.000195763458762506,0.0612794885340409
"ENSG00000104365","IKBKB",10.6955685714286,-0.480568391074067,-4.23942797254018,0.000264817191162329,0.0612794885340409
"ENSG00000033627","ATP6V0A1",13.5091385714286,-0.444146066306624,-4.28509648162761,0.00023526851181232,0.0612794885340409
"ENSG00000167700","SLC33A2",7.38877595238095,-0.596003079903561,-4.22556182723051,0.000274497565648968,0.0625854449679646
"ENSG00000023287","RB1CC1",9.93282890476191,0.798394722322609,4.21689381916588,0.00028072648602299,0.0630780208594266
"ENSG00000144401","METTL21A",9.873612,-0.494612055978466,-4.20680747550345,0.000288151345761788,0.0638214066384395
"ENSG00000124783","SSR1",12.6125638095238,0.510411624508599,4.19363223822851,0.000298144141560243,0.0651046024049297
"ENSG00000153234","NR4A2",7.14749819047619,-0.91130307960529,-4.18474679596904,0.000305076595686168,0.0656931602710881
"ENSG00000162367","TAL1",11.3973380952381,-0.672467654932097,-4.15522245950065,0.000329279409260238,0.0689884859617667
"ENSG00000063322","MED29",7.11850033333333,-0.525052068877104,-4.1595572410115,0.000325610236249275,0.0689884859617667
"ENSG00000271605","MILR1",14.557009047619,-0.46630315813702,-4.13189310260697,0.000349741386855101,0.0722985394906866
"ENSG00000138646","HERC5",7.872976,1.23791436240707,4.10686015411305,0.000400937478821987,0.0817912456796853
"ENSG00000171988","JMJD1C",12.472299047619,0.533109309244013,4.0523908069713,0.000429391375626755,0.0864582323080157
"ENSG00000027697","IFNGR1",10.8023362380952,1.0864100930058,4.05534932864571,0.00045101476623796,0.086797339603638
"ENSG00000114346","ECT2",5.45290847619048,1.06979908060729,4.00970942163175,0.000480100301156779,0.086797339603638
"ENSG00000175029","CTBP2",9.94893195238095,-0.864907530382977,-4.0252932011377,0.000460445827700249,0.086797339603638
"ENSG00000152932","RAB3C",6.15314,0.795388127488966,4.01214701710733,0.000476301043887429,0.086797339603638
"ENSG00000116852","KIF21B",10.9933968571429,-0.742944837328018,-4.00975279036326,0.000479246156070259,0.086797339603638
"ENSG00000180530","NRIP1",9.98889214285714,0.495972895464726,4.01675964092799,0.000470677412852739,0.086797339603638
"ENSG00000161091","MFSD12",5.7584560952381,-0.451350947325921,-4.00796179626785,0.000481460991093451,0.086797339603638
"ENSG00000117475","BLZF1",13.1594528571429,0.429195357105252,4.03440519001504,0.000449763264346625,0.086797339603638
"ENSG00000004534","RBM6",14.2950571428571,-0.410917686813741,-4.0129699549784,0.000475292890919256,0.086797339603638
"ENSG00000248098","BCKDHA",8.7276969047619,-0.837129642570694,-3.99218115317946,0.000501418193111469,0.089356180068968
"ENSG00000174720","LARP7",10.372063952381,0.604127196736052,3.98346362123665,0.000512790901560808,0.0903444333840768
"ENSG00000111266","DUSP16",8.04109461904762,-0.943963013921605,-3.96597969548182,0.000536372866589618,0.0918318343623077
"ENSG00000022567","SLC45A4",7.19957633333333,-0.630753239830031,-3.96407716714313,0.000539002639768447,0.0918318343623077
"ENSG00000164136","IL15",7.12695366666667,0.567053908360503,3.96981323162564,0.000531112349345802,0.0918318343623077
"ENSG00000147872","PLIN2",12.6350747619048,1.22892602738548,4.03371002702301,0.000557969437787016,0.0929338866779857
"ENSG00000146858","ZC3HAV1L",10.1260432380952,-0.583342462567916,-3.95058268990335,0.000558024012242479,0.0929338866779857
"ENSG00000171777","RASGRP4",14.8422842857143,-0.388612541220162,-3.94681389518951,0.000563453647299449,0.0929338866779857
"ENSG00000066468","FGFR2",10.7184188095238,-1.5494572296238,-4.04512727908955,0.000576642892444176,0.0941081200468895
"ENSG00000143862","ARL8A",11.9445557142857,-0.498449029343583,-3.91404219375095,0.000612916856979921,0.0989860724022572
"ENSG00000137936","BCAR3",10.9161424285714,-0.639337903513004,-3.90507136346661,0.000627187129663293,0.099854322344324
"ENSG00000120137","PANK3",8.88526857142857,0.605150669380459,3.90109683288357,0.000633613754032105,0.099854322344324
"ENSG00000175220","ARHGAP1",12.9710452380952,-0.459836142285809,-3.8986424818493,0.000637614674412286,0.099854322344324
"ENSG00000087266","SH3BP2",8.69465823809524,-0.911662401520243,-3.8919058056089,0.000648724694025826,0.100578276561764
"ENSG00000106066","CPVL",6.53819785714286,0.983125103978671,3.87571804851637,0.000676206692545968,0.100806813088776
"ENSG00000184470","TXNRD2",10.3044062380952,-0.678510917795993,-3.87999202165665,0.000668841331626154,0.100806813088776
"ENSG00000104915","STX10",10.212205047619,-0.609408145815056,-3.88210296034471,0.000665232736970087,0.100806813088776
"ENSG00000122550","KLHL7",10.1522852380952,0.57781590997338,3.87913500499942,0.000670311873930324,0.100806813088776
"ENSG00000070495","JMJD6",11.2539414285714,0.822482992737744,3.87168960918416,0.000683221997373733,0.100882608069356
"ENSG00000069424","KCNAB2",11.8063947619048,-0.536588046629982,-3.86364014575448,0.000697454971101188,0.102012659169366
"ENSG00000161929","SCIMP",7.4161079047619,0.938133238092934,3.85872902181127,0.000706281684591296,0.102088594519613
"ENSG00000177409","SAMD9L",12.7309361904762,0.912365452274372,3.87565334617252,0.00071114346027594,0.102088594519613
"ENSG00000179010","MRFAP1",11.8788811904762,0.896722468429076,3.84104857028206,0.000740076014746288,0.104310350296604
"ENSG00000163743","RCHY1",10.447555,0.59162873241724,3.84114012463454,0.000738805145671057,0.104310350296604
"ENSG00000151849","CPAP",9.8997469047619,0.762155892648037,3.83189212214263,0.000756491953868736,0.104457752706354
"ENSG00000108950","FAM20A",5.86133057142857,-0.593391962848274,-3.82975676151608,0.000760634635623143,0.104457752706354
"ENSG00000197223","C1D",9.91912390476191,-0.519206275657671,-3.82939727698226,0.000761334239926343,0.104457752706354
"ENSG00000126767","ELK1",9.09963780952381,-0.634787537405369,-3.81319144976696,0.000793538687308316,0.106982815721984
"ENSG00000204595","DPRX",5.79075071428571,-0.584217934621167,-3.81460286132292,0.000790681482240359,0.106982815721984
"ENSG00000067057","PFKP",14.0550780952381,-1.07652511877552,-3.86478092930432,0.000854805128452918,0.107911432515254
"ENSG00000170242","USP47",10.409079047619,0.935727050744482,3.76679202484313,0.000893330672127897,0.107911432515254
"ENSG00000183281","PLGLB1",8.43783338095238,-0.723647375549367,-3.7498864879556,0.000932671049860943,0.107911432515254
"ENSG00000144843","ADPRH",7.07685495238095,-0.718253015862256,-3.79523123592666,0.000830794831970244,0.107911432515254
"ENSG00000118412","CASP8AP2",12.6493895238095,0.712438834539851,3.76663922414973,0.000893678848321125,0.107911432515254
"ENSG00000235194","PPP1R3E",8.89938114285714,-0.661387133841702,-3.76955308441242,0.000887062134695953,0.107911432515254
"ENSG00000173214","SLC60A2",10.2812237142857,-0.607172373687776,-3.75980065764258,0.000909398545142468,0.107911432515254
"ENSG00000088930","XRN2",10.7624977142857,0.592451655508874,3.76062956036328,0.000907478800825668,0.107911432515254
"ENSG00000048405","ZNF800",13.0477538095238,0.527110015075216,3.75869789622741,0.000911958728119974,0.107911432515254
"ENSG00000239282","CASTOR1",7.65058319047619,-0.510538682102121,-3.77314293758262,0.000878976494492511,0.107911432515254
"ENSG00000075240","GRAMD4",4.08462957142857,-0.4604686918457,-3.7813557370088,0.000860749496561183,0.107911432515254
"ENSG00000105963","ADAP1",7.83064461904762,-0.458946781129605,-3.80033395526272,0.000820038547247546,0.107911432515254
"ENSG00000161714","PLCD3",6.12787347619048,0.457348928974343,3.76742812334178,0.000891882669709469,0.107911432515254
"ENSG00000116209","TMEM59",15.0975828571429,0.456610532161678,3.76072051406409,0.000907268393769713,0.107911432515254
"ENSG00000175857","GAPT",13.5170766666667,0.436436629093194,3.75599745293808,0.000918258015238949,0.107911432515254
"ENSG00000255587","RAB44",14.0792295238095,-0.419353551846186,-3.75689185005081,0.000916166952245733,0.107911432515254
"ENSG00000164104","HMGB2",13.6956004761905,0.41404392540896,3.7518988217192,0.000927900508538799,0.107911432515254
"ENSG00000134072","CAMK1",14.9792961904762,-0.410935870170057,-3.75477014328469,0.000921135038978241,0.107911432515254
"ENSG00000121060","TRIM25",14.4738447619048,0.344425094683885,3.75003979200615,0.000932306774139658,0.107911432515254
"ENSG00000091542","ALKBH5",7.92915814285714,-0.537646133555045,-3.74120338456704,0.000953533088111093,0.109507977763514
"ENSG00000198270","TMEM116",6.21167528571429,-0.786405188998786,-3.72010195678816,0.00100615794088757,0.110969197656352
"ENSG00000138160","KIF11",7.51761566666667,0.672297157179225,3.73258697056332,0.000974687194977398,0.110969197656352
"ENSG00000081377","CDC14B",10.8484322857143,0.667674029698951,3.71220765956281,0.00102656882614716,0.110969197656352
"ENSG00000125166","GOT2",10.2894189047619,-0.600444691348409,-3.71729241802836,0.00101337605246102,0.110969197656352
"ENSG00000187522","HSPA14",9.98578761904762,-0.577348266258724,-3.71693889319789,0.00101428789699091,0.110969197656352
"ENSG00000102054","RBBP7",13.1735238095238,0.543416302124022,3.70791737244331,0.00103783111843209,0.110969197656352
"ENSG00000148842","CNNM2",9.60489285714286,-0.49605110360244,-3.71578028652366,0.00101728192562543,0.110969197656352
"ENSG00000165525","NEMF",9.7562740952381,0.481806058325299,3.71880187828661,0.00100949174320477,0.110969197656352
"ENSG00000184640","SEPTIN9",10.6695780952381,-0.472101659105368,-3.70830863260655,0.00103679903599823,0.110969197656352
"ENSG00000124496","TRERF1",11.7087880952381,-0.363406405416523,-3.72950704436292,0.000982359822912374,0.110969197656352
"ENSG00000174914","OR9G1",7.85688638095238,0.432162786509465,3.69725123139465,0.00106635780673724,0.113238434490782
"ENSG00000099204","ABLIM1",14.8842438095238,1.09211508199189,3.77612824143375,0.0011161480018153,0.11393110860682
"ENSG00000198042","MAK16",6.65679033333333,-0.896574067098199,-3.68311119552477,0.00110536245629197,0.11393110860682
"ENSG00000048162","NOP16",6.30386128571429,-0.80743182057886,-3.66572751850168,0.00115523296451434,0.11393110860682
"ENSG00000109099","PMP22",9.33111361904762,-0.718485890247685,-3.67457252306798,0.0011295890817952,0.11393110860682
"ENSG00000177963","RIC8A",9.22582704761905,-0.658221110083723,-3.67177671003644,0.00113763400744771,0.11393110860682
"ENSG00000135469","COQ10A",8.22044352380952,-0.490271452701831,-3.68725006821389,0.00109380314694969,0.11393110860682
"ENSG00000010318","PHF7",7.42948233333333,0.481779087879106,3.67117231934705,0.00113938049604443,0.11393110860682
"ENSG00000097033","SH3GLB1",11.1563266666667,0.466156427987745,3.66994790885603,0.00114292668555439,0.11393110860682
"ENSG00000063761","ADCK1",6.45459023809524,-0.403711371959659,-3.66374359343187,0.00116106263931098,0.11393110860682
"ENSG00000167618","LAIR2",13.8232485714286,-0.373871049064999,-3.68914496126406,0.00108855056082291,0.11393110860682
"ENSG00000127603","MACF1",15.5108261904762,0.323594811231402,3.67379438072679,0.00113182256783418,0.11393110860682
"ENSG00000122359","ANXA11",15.9714357142857,-0.268057017361102,-3.66511992409137,0.00115701530293719,0.11393110860682
"ENSG00000157107","FCHO2",9.29271776190476,0.807249717809782,3.6533086023885,0.0011922026151016,0.114806890338728
"ENSG00000168995","SIGLEC7",6.70220147619048,-0.76046670519148,-3.65406346006383,0.00118992281715227,0.114806890338728
"ENSG00000177200","CHD9",11.6791357142857,0.520600004449019,3.6576705220559,0.00117908764568096,0.114806890338728
"ENSG00000182551","ADI1",8.177038,0.489988153476197,3.64930778319201,0.00120435730823756,0.115261454980958
"ENSG00000141644","MBD1",10.6775466666667,-0.394720358094368,-3.64193444082833,0.00122707631623074,0.116715283477554
"ENSG00000104976","SNAPC2",7.65582157142857,-0.634277586166547,-3.63467956663796,0.00124983927056098,0.11714610948219
"ENSG00000182224","CYB5D1",6.95640585714286,-0.608104496961315,-3.63647693437368,0.00124416164490733,0.11714610948219
"ENSG00000255302","EID1",10.4394077619048,0.587995639623681,3.63328141020512,0.00125427336003893,0.11714610948219
"ENSG00000143228","NUF2",5.59267347619048,0.833869040444681,3.62884140327596,0.00126845656020717,0.117690330708582
"ENSG00000125755","SYMPK",14.0503123809524,-0.368001836328483,-3.62672192603261,0.00127528222130042,0.117690330708582
"ENSG00000189045","ANKDD1B",4.53378004761905,-0.483619149025893,-3.62358910337838,0.00128543712398879,0.117925545386522
"ENSG00000139631","CSAD",9.99505423809524,-0.545543818934883,-3.6093434145855,0.00133261967697259,0.120824184045515
"ENSG00000155256","ZFYVE27",11.4653057142857,-0.417041041492478,-3.61083743883782,0.00132759299838772,0.120824184045515
"ENSG00000148824","MTG1",7.88381742857143,-0.451688136418804,-3.60107145451525,0.00136078924188244,0.121951886740725
"ENSG00000059728","MXD1",15.9329223809524,0.422442988777483,3.60113075061192,0.00136058525777441,0.121951886740725
"ENSG00000167280","ENGASE",8.69723176190476,-0.548678731037414,-3.59708047162017,0.00137458749259936,0.121988473154633
"ENSG00000101544","ADNP2",9.98769276190476,0.46489876678547,3.59640570362772,0.00137693387526192,0.121988473154633
"ENSG00000196072","BLOC1S2",9.40947652380952,0.527480395548617,3.59412896686763,0.00138487971980208,0.121995313498928
"ENSG00000109046","WSB1",13.8313242857143,0.888806626959486,3.61660162934678,0.00145417744639668,0.12319982037669
"ENSG00000079257","LXN",10.0012664285714,0.722455086397161,3.5832748219109,0.00142338072558587,0.12319982037669
"ENSG00000108405","P2RX1",9.76188971428572,-0.674431611099612,-3.58699010988193,0.001410085916682,0.12319982037669
"ENSG00000172992","DCAKD",9.35296390476191,-0.604387643938596,-3.57933475982503,0.0014376135921368,0.12319982037669
"ENSG00000100697","DICER1",13.3002328571429,0.555468185554247,3.57515812502907,0.00145285275228894,0.12319982037669
"ENSG00000006534","ALDH3B1",10.4737402857143,-0.551666071701476,-3.58442864945846,0.00141923881191432,0.12319982037669
"ENSG00000166037","CEP57",9.60821909523809,0.529757603775115,3.57552922138655,0.00145149238552447,0.12319982037669
"ENSG00000177311","ZBTB38",12.0321552380952,0.570791687256531,3.56712218428295,0.00148261809111463,0.124926689590441
"ENSG00000152061","RABGAP1L",9.47377523809524,0.636732193900825,3.55994282702385,0.00150971342050374,0.126522145251297
"ENSG00000198952","SMG5",8.71630485714286,-0.43811388875223,-3.55336312106051,0.00153496956286432,0.12794714033682
"ENSG00000185798","WDR53",10.2306025714286,-0.581769604969674,-3.54900850687023,0.00155191088722934,0.127983119125551
"ENSG00000120889","TNFRSF10B",6.31484538095238,-0.486040988845394,-3.54934316153782,0.0015506024925356,0.127983119125551
"ENSG00000153786","ZDHHC7",13.6025238095238,-0.535170067721122,-3.54652868529434,0.00156163982272143,0.128104041330545
"ENSG00000164252","AGGF1",8.04579185714286,0.7857904223239,3.54231249213235,0.00157831767584895,0.128790722349275
"ENSG00000183640","KRTAP8-1",5.00149066666667,0.379476028841734,3.53735237876163,0.0015981606767779,0.129727136820757
"ENSG00000171433","GLOD5",13.1145914285714,-0.655428599337704,-3.52466562533532,0.00165002740198463,0.130670369024479
"ENSG00000156110","ADK",9.65136866666667,0.618117515761321,3.5254515886956,0.00164676705224312,0.130670369024479
"ENSG00000124508","BTN2A2",9.47424352380952,0.528106185202104,3.52808640946431,0.00163588297749092,0.130670369024479
"ENSG00000100764","PSMC1",11.9769066666667,0.517681472563433,3.52420969365809,0.00165192158983474,0.130670369024479
"ENSG00000103152","MPG",6.96819738095238,0.499872900305897,3.53172769758031,0.00162095667157601,0.130670369024479
"ENSG00000104218","CSPP1",7.93351785714286,-0.469858957175362,-3.52008850300095,0.0016691396877762,0.131362140707017
"ENSG00000185049","NELFA",12.0328761904762,-0.519396650494816,-3.51595491357874,0.00168658522451128,0.13206473394355
"ENSG00000155085","AK9",9.47022090476191,0.485808411491897,3.51350240261226,0.00169701972647006,0.132214039392924
"ENSG00000168769","TET2",13.3835380952381,0.637634515167463,3.50531956287588,0.0017322916068062,0.133020622123427
"ENSG00000177721","ANXA2R",10.5532103333333,-0.564469647302822,-3.50513121592842,0.00173311182075157,0.133020622123427
"ENSG00000113328","CCNG1",10.5536238095238,0.442143987339461,3.50712128670471,0.00172446453781978,0.133020622123427
"ENSG00000111684","LPCAT3",10.6460614285714,-0.485103811842517,-3.49914736468722,0.00175936812945027,0.134370657532005
"ENSG00000141664","ZCCHC2",9.36530795238095,0.5732206859679,3.48710163004866,0.00181340307808398,0.137818633934383
"ENSG00000122512","PMS2",11.6254571428571,-0.516134643886245,-3.47924377014484,0.00184951909281859,0.139341127279114
"ENSG00000167930","FAM234A",11.1204966666667,-0.419419671032585,-3.47883632487962,0.00185141074687162,0.139341127279114
"ENSG00000052795","FNIP2",8.95812766666667,-0.645605609958668,-3.47623620863061,0.00186352677889719,0.139575454975952
"ENSG00000186919","ZACN",4.99600076190476,-0.604402826337709,-3.47081000680443,0.00188906085098652,0.140807689585072
"ENSG00000237693","IRGM",6.94417371428571,-0.709191120428834,-3.46795436833723,0.00190263500995356,0.141140924374737
"ENSG00000055147","FAM114A2",9.12387380952381,-0.508974756392794,-3.45542363771682,0.00196332936786576,0.14426283658479
"ENSG00000143224","PPOX",8.52199076190476,-0.477718753781664,-3.45547031910597,0.00196309980324117,0.14426283658479
"ENSG00000130748","TMEM160",8.93408619047619,0.794874678188783,3.44517356945721,0.00201437324579225,0.147315296239448
"ENSG00000214042","IFNA7",4.26537876190476,-0.587792278115153,-3.43970059535708,0.00204215382646046,0.148645788382361
"ENSG00000089127","OAS1",5.96251466666667,1.0972913207713,3.43917165880875,0.00218865065972466,0.151585003533448
"ENSG00000113810","SMC4",13.0790242857143,0.875423512046908,3.44532934124616,0.00218263501286473,0.151585003533448
"ENSG00000089505","CMTM1",11.2273266666667,-0.708125776227606,-3.41403439219396,0.00217747908560249,0.151585003533448
"ENSG00000167635","ZNF146",8.61553676190476,-0.612974883406626,-3.41090333929641,0.00219457201053003,0.151585003533448
"ENSG00000054277","OPN3",7.38060352380952,0.601078731607913,3.41639821878537,0.00216466028503525,0.151585003533448
"ENSG00000179151","EDC3",8.814883,-0.581967155514787,-3.41821691250614,0.00215484759918201,0.151585003533448
"ENSG00000224531","SMIM13",6.58113242857143,0.546790625136193,3.41747089925897,0.00215886744554061,0.151585003533448
"ENSG00000145012","LPP",8.25473423809524,-0.509270428797934,-3.40503255198335,0.00222697339992778,0.151585003533448
"ENSG00000112335","SNX3",10.7129156190476,0.498261789477732,3.41785621324632,0.00215679029638612,0.151585003533448
"ENSG00000129566","TEP1",11.4882404761905,-0.486851326168166,-3.40578276529242,0.00222280717048285,0.151585003533448
"ENSG00000154760","SLFN13",10.5102930952381,0.478613012533387,3.41299912374088,0.00218311642870667,0.151585003533448
"ENSG00000100197","CYP2D6",6.77546680952381,-0.47012998999152,-3.40466860194222,0.00222899728734784,0.151585003533448
"ENSG00000183484","GPR132",8.41410133333333,-0.464220841768958,-3.42908534459027,0.00209710175265414,0.151585003533448
"ENSG00000100567","PSMA3",11.8084914285714,0.35034196947538,3.40463374290107,0.00222919122843306,0.151585003533448
"ENSG00000100219","XBP1",14.3981738095238,0.32999874633134,3.41497337025449,0.00217237829852906,0.151585003533448
"ENSG00000177476","OR2G3",10.7923945714286,-0.593880216391458,-3.40028762805427,0.00225349994873998,0.152568834957487
"ENSG00000128016","ZFP36",11.8346947619048,-0.668651270242483,-3.3938098291886,0.00229020976643961,0.153049190598619
"ENSG00000205426","KRT81",7.00127704761905,-0.596936427826655,-3.39503128178864,0.00228324366136319,0.153049190598619
"ENSG00000165416","SUGT1",9.65201252380952,0.480274881486817,3.39608279459874,0.00227726321830485,0.153049190598619
"ENSG00000113532","ST8SIA4",10.852021,0.715491323137197,3.38573733642849,0.00233676949599642,0.155490447493256
"ENSG00000160932","LY6E",8.22893880952381,0.768526545967771,3.38032430302074,0.0023685031869594,0.156928518848797
"ENSG00000134897","BIVM",8.01592204761905,-0.629019104617027,-3.37659393350343,0.00239061518688681,0.157719565351034
"ENSG00000004700","RECQL",8.29843947619048,0.841240830623248,3.3732664871453,0.00241050765853581,0.157958108546904
"ENSG00000159214","CCDC24",5.76933361904762,-0.48960955923217,-3.37258404202393,0.00241460730944377,0.157958108546904
"ENSG00000092108","SCFD1",11.225769952381,0.839409977665673,3.37146787306642,0.00244304512721853,0.159140733527266
